     0.010000000       0.0000000       0.0000000
     0.011000000       0.0000000       0.0000000
     0.012000000       0.0000000       0.0000000
     0.013000000       0.0000000       0.0000000
     0.014000000       0.0000000       0.0000000
     0.015000000       0.0000000       0.0000000
     0.016000000       0.0000000       0.0000000
     0.017000000       0.0000000       0.0000000
     0.018000000       0.0000000       0.0000000
     0.019000000       0.0000000       0.0000000
     0.020000000       0.0000000       0.0000000
     0.021000000       0.0000000       0.0000000
     0.022000000       0.0000000       0.0000000
     0.022774860       0.0000000       0.0000000
     0.022784859       0.0000000       0.0000000
     0.023000000       0.0000000       0.0000000
     0.023012500       0.0000000       0.0000000
     0.023013504       0.0000000       0.0000000
     0.023014508       0.0000000       0.0000000
     0.023014760       0.0000000       0.0000000
     0.023014885       0.0000000       0.0000000
     0.023015010       0.0000000       0.0000000
     0.023015135       0.0000000       0.0000000
     0.023015262       0.0000000       0.0000000
     0.023015512       0.0000000       0.0000000
     0.023016516       0.0000000       0.0000000
     0.023017520       0.0000000       0.0000000
     0.023067155       0.0000000       0.0000000
     0.023068161       0.0000000       0.0000000
     0.023069168       0.0000000       0.0000000
     0.023069420       0.0000000       0.0000000
     0.023069545       0.0000000       0.0000000
     0.023069670       0.0000000       0.0000000
     0.023069797       0.0000000       0.0000000
     0.023069922       0.0000000       0.0000000
     0.023070174       0.0000000       0.0000000
     0.023071181       0.0000000       0.0000000
     0.023072186       0.0000000       0.0000000
     0.023144000       0.0000000       0.0000000
     0.023145010       0.0000000       0.0000000
     0.023146019       0.0000000       0.0000000
     0.023146272       0.0000000       0.0000000
     0.023146399       0.0000000       0.0000000
     0.023146524       0.0000000       0.0000000
     0.023146651       0.0000000       0.0000000
     0.023146777       0.0000000       0.0000000
     0.023147029       0.0000000       0.0000000
     0.023148039       0.0000000       0.0000000
     0.023149049       0.0000000       0.0000000
     0.023257008       0.0000000       0.0000000
     0.023258023       0.0000000       0.0000000
     0.023259038       0.0000000       0.0000000
     0.023259291       0.0000000       0.0000000
     0.023259418       0.0000000       0.0000000
     0.023259544       0.0000000       0.0000000
     0.023259671       0.0000000       0.0000000
     0.023259798       0.0000000       0.0000000
     0.023260052       0.0000000       0.0000000
     0.023261067       0.0000000       0.0000000
     0.023262082       0.0000000       0.0000000
     0.023433301       0.0000000       0.0000000
     0.023434323       0.0000000       0.0000000
     0.023435345       0.0000000       0.0000000
     0.023435600       0.0000000       0.0000000
     0.023435728       0.0000000       0.0000000
     0.023435857       0.0000000       0.0000000
     0.023435983       0.0000000       0.0000000
     0.023436111       0.0000000       0.0000000
     0.023436368       0.0000000       0.0000000
     0.023437390       0.0000000       0.0000000
     0.023438412       0.0000000       0.0000000
     0.023731641       0.0000000       0.0000000
     0.023732677       0.0000000       0.0000000
     0.023733711       0.0000000       0.0000000
     0.023733971       0.0000000       0.0000000
     0.023734100       0.0000000       0.0000000
     0.023734229       0.0000000       0.0000000
     0.023734358       0.0000000       0.0000000
     0.023734488       0.0000000       0.0000000
     0.023734747       0.0000000       0.0000000
     0.023735782       0.0000000       0.0000000
     0.023736818       0.0000000       0.0000000
     0.024000000       0.0000000       0.0000000
     0.024301199       0.0000000       0.0000000
     0.024302260       0.0000000       0.0000000
     0.024303320       0.0000000       0.0000000
     0.024303586       0.0000000       0.0000000
     0.024303719       0.0000000       0.0000000
     0.024303851       0.0000000       0.0000000
     0.024303983       0.0000000       0.0000000
     0.024304115       0.0000000       0.0000000
     0.024304381       0.0000000       0.0000000
     0.024305441       0.0000000       0.0000000
     0.024306502       0.0000000       0.0000000
     0.025000000       0.0000000       0.0000000
     0.025630173       0.0000000       0.0000000
     0.025631290       0.0000000       0.0000000
     0.025632410       0.0000000       0.0000000
     0.025632687       0.0000000       0.0000000
     0.025632828       0.0000000       0.0000000
     0.025632968       0.0000000       0.0000000
     0.025633109       0.0000000       0.0000000
     0.025633246       0.0000000       0.0000000
     0.025633527       0.0000000       0.0000000
     0.025634644       0.0000000       0.0000000
     0.025635764       0.0000000       0.0000000
     0.026000000       0.0000000       0.0000000
     0.027000000       0.0000000       0.0000000
     0.028000000       0.0000000       0.0000000
     0.029000000   2.0098019e-57   3.0818456e-67
     0.030000000   1.4470573e-55   2.3745968e-65
     0.030376501   9.0039123e-55   1.5148457e-64
     0.030377826   9.0441083e-55   1.5217411e-64
     0.030379150   9.1044024e-55   1.5320196e-64
     0.030379483   9.1245004e-55   1.5354352e-64
     0.030379648   9.1245004e-55   1.5354518e-64
     0.030379813   9.1445984e-55   1.5388506e-64
     0.030379980   9.1445984e-55   1.5388676e-64
     0.030380145   9.1445984e-55   1.5388843e-64
     0.030380475   9.1646964e-55   1.5422999e-64
     0.030381802   9.2249905e-55   1.5525823e-64
     0.030383127   9.2852846e-55   1.5628662e-64
     0.031000000   1.6766516e-53   2.9378380e-63
     0.032000000   1.5648863e-51   2.9217590e-61
     0.033000000   9.9883340e-50   1.9832733e-59
     0.034000000   4.9946081e-48   1.0527394e-57
     0.035000000   1.9884577e-46   4.4413406e-56
     0.036000000   6.4495189e-45   1.5240315e-54
     0.037000000   1.7319787e-43   4.3232229e-53
     0.038000000   3.8955014e-42   1.0256335e-51
     0.039000000   7.4402107e-41   2.0633651e-50
     0.040000000   1.2263316e-39   3.5775816e-49
     0.041000000   1.7564434e-38   5.3834849e-48
     0.042000000   2.2113914e-37   7.1125581e-47
     0.043000000   2.4643343e-36   8.3080320e-46
     0.044000000   2.4588555e-35   8.6796058e-45
     0.045000000   2.2119411e-34   8.1669560e-44
     0.046000000   1.8022494e-33   6.9533197e-43
     0.047000000   1.3392518e-32   5.3941074e-42
     0.048000000   9.1603748e-32   3.8481975e-41
     0.049000000   5.7672252e-31   2.5247635e-40
     0.050000000   3.3653047e-30   1.5340024e-39
     0.050416278   6.8714937e-30   3.1845961e-39
     0.050426279   6.9992337e-30   3.2450842e-39
     0.051000000   1.8411965e-29   8.7317669e-39
     0.052000000   9.3576534e-29   4.6135505e-38
     0.053000000   4.4692710e-28   2.2890225e-37
     0.053695685   1.2772723e-27   6.7146582e-37
     0.053698029   1.2802116e-27   6.7306976e-37
     0.053700366   1.2831321e-27   6.7466394e-37
     0.053700952   1.2860923e-27   6.7623514e-37
     0.053701245   1.2860923e-27   6.7624251e-37
     0.053701538   1.2860923e-27   6.7624989e-37
     0.053701831   1.2860923e-27   6.7625727e-37
     0.053702124   1.2890582e-27   6.7782422e-37
     0.053702710   1.2890582e-27   6.7783901e-37
     0.053705054   1.2950358e-27   6.8104174e-37
     0.053707397   1.3010238e-27   6.8425046e-37
     0.054000000   2.0105166e-27   1.0689486e-36
     0.055000000   8.5386049e-27   4.7094906e-36
     0.056000000   3.4472118e-26   1.9710864e-35
     0.057000000   1.3199290e-25   7.8191927e-35
     0.058000000   4.8266251e-25   2.9604736e-34
     0.058425287   8.2542659e-25   5.1373813e-34
     0.058427838   8.2732357e-25   5.1496376e-34
     0.058430383   8.2922987e-25   5.1619530e-34
     0.058431024   8.3114281e-25   5.1739745e-34
     0.058431342   8.3114281e-25   5.1740307e-34
     0.058431659   8.3114281e-25   5.1740869e-34
